restaurant_id,restaurant_name,cuisine,city,state,address,phone_number,email,delivery_available,seating_capacity,opening_hours,has_wifi,has_outdoor_seating,payment_methods,parking_available,alcohol_served,reservation_required,music_type,health_rating,has_kids_menu
9000000622,Sanders Group Bar,American,New Walterbury,California,3320 Baker Turnpike,(885) 447-8568,sandersgroupbar@gmail.com,Yes,20,9:00 AM - 5:00 PM,Yes,Yes,"Cash, Credit Card",Yes,Yes,No,None,92,Yes
9000000623,"White, Butler and Nelson Bistro",Greek,Allenhaven,Missouri,566 Christine Flats,(684) 377-9030,whitebutlerandnelsonbistro@gmail.com,Yes,100,11:00 AM - 11:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Pop,87,Yes
9000000624,Nguyen-Hansen Bistro,Japanese,South Brianna,Alabama,10939 Wayne Fork,(533) 469-1204,nguyen-hansenbistro@gmail.com,Yes,60,10:00 AM - 10:00 PM,Yes,No,All Methods,Yes,No,No,Pop,100,No
9000000625,Hoover-Simpson Kitchen,Indian,West Sarahview,Illinois,283 Becker Run,(504) 428-2338,hoover-simpsonkitchen@gmail.com,Yes,100,12:00 PM - 9:00 PM,Yes,No,All Methods,Yes,Yes,Yes,Pop,96,Yes
9000000626,Jackson-Rivera Diner,Mexican,Marymouth,Rhode Island,035 Wright Circles Suite 526,(505) 574-7986,jackson-riveradiner@gmail.com,Yes,20,11:00 AM - 11:00 PM,No,No,"Credit Card, Apple Pay",Yes,Yes,Yes,Instrumental,93,No
9000000627,Howard Inc Grill,American,Andersonmouth,Arkansas,4677 Sharon Camp,(947) 951-1143,howardincgrill@gmail.com,No,100,1:00 PM - 10:00 PM,No,Yes,All Methods,Yes,Yes,Yes,Pop,88,Yes
9000000628,Gross and Sons Diner,Chinese,Martinezberg,California,0560 Mcknight Route,(899) 271-7382,grossandsonsdiner@gmail.com,Yes,60,1:00 PM - 10:00 PM,Yes,Yes,Cash Only,Yes,No,Yes,Pop,93,Yes
9000000629,Barton-Warren Bar,Japanese,Savageburgh,Rhode Island,53423 Bailey Club Suite 487,(331) 713-4409,barton-warrenbar@gmail.com,No,80,10:00 AM - 10:00 PM,No,Yes,Credit Card Only,No,No,Yes,Pop,94,No
9000000630,Black-Gordon Bistro,Chinese,East John,Virginia,3267 Katherine Green,(982) 599-7147,black-gordonbistro@gmail.com,Yes,80,9:00 AM - 5:00 PM,No,Yes,All Methods,No,Yes,No,Jazz,81,No
9000000631,Lane-Chandler Cafe,Italian,Lake Michellehaven,Nevada,79458 Patel Trail Suite 039,(333) 502-5376,lane-chandlercafe@gmail.com,Yes,60,1:00 PM - 10:00 PM,Yes,Yes,Cash Only,Yes,Yes,Yes,Pop,82,No
9000000632,Johnson Inc Bistro,Vegan,Michaelmouth,Hawaii,2132 Little Parkway,(596) 306-1200,johnsonincbistro@gmail.com,No,60,12:00 PM - 9:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,Yes,Instrumental,83,Yes
9000000633,Roach-Shaw Grill,Thai,Garciachester,Massachusetts,003 Walls Causeway,(884) 205-7617,roach-shawgrill@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,Yes,Credit Card Only,Yes,No,No,Live,82,No
9000000634,"Potts, Hernandez and Allen Diner",Indian,Whiteton,Maryland,31433 Rogers Shores Apt. 019,(279) 539-6193,pottshernandezandallendiner@gmail.com,Yes,60,1:00 PM - 10:00 PM,Yes,No,"Cash, Credit Card",No,No,No,Live,94,Yes
9000000635,Gates Ltd Bar,French,Ruizport,Alaska,07770 Patton Cliff Apt. 047,(942) 702-3889,gatesltdbar@gmail.com,Yes,20,9:00 AM - 5:00 PM,No,No,Credit Card Only,No,No,No,Jazz,85,No
9000000636,Knapp Inc Diner,Japanese,South Desiree,South Dakota,86733 Robert Haven,(837) 858-3800,knappincdiner@gmail.com,No,20,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,None,85,Yes
9000000637,Parker-Baker Bar,Thai,Patriciaburgh,Kentucky,044 Stephanie Skyway,(950) 661-5462,parker-bakerbar@gmail.com,Yes,60,9:00 AM - 5:00 PM,Yes,Yes,"Cash, Credit Card",No,No,Yes,Jazz,81,No
9000000638,Phillips and Sons Cafe,Indian,East Roger,California,8226 Jessica Avenue Apt. 922,(447) 779-8717,phillipsandsonscafe@gmail.com,No,20,11:00 AM - 11:00 PM,Yes,No,Cash Only,No,No,No,None,85,No
9000000639,Wyatt-Gallagher Bar,Mexican,Frankville,Nevada,8066 Berger Forest Apt. 067,(998) 792-8187,wyatt-gallagherbar@gmail.com,Yes,20,7:00 AM - 3:00 PM,No,Yes,"Credit Card, Google Pay",No,No,No,Pop,86,Yes
9000000640,"Nguyen, Dalton and Bowman Grill",French,Rodriguezville,Indiana,653 Michael Row Apt. 735,(641) 329-6487,nguyendaltonandbowmangrill@gmail.com,Yes,20,12:00 PM - 9:00 PM,No,Yes,"Google Pay, Cash",No,Yes,No,Pop,81,Yes
9000000641,"Cobb, Wilcox and May Cafe",Indian,Kennethfurt,Ohio,634 Marshall Streets,(589) 483-9543,cobbwilcoxandmaycafe@gmail.com,Yes,80,7:00 AM - 3:00 PM,Yes,No,Cash Only,No,No,No,Jazz,92,Yes
9000000642,Walker-Perkins Diner,American,East Hannah,Hawaii,0392 Tracy Orchard Suite 175,(359) 759-4950,walker-perkinsdiner@gmail.com,Yes,40,7:00 AM - 3:00 PM,Yes,No,"Google Pay, Cash",No,Yes,No,Pop,84,No
9000000643,"Phillips, Cook and Lin Bar",Chinese,Port John,Kentucky,443 Romero Springs,(943) 733-7239,phillipscookandlinbar@gmail.com,Yes,80,9:00 AM - 5:00 PM,Yes,No,"Cash, Credit Card",Yes,Yes,Yes,Pop,84,No
9000000644,"Moss, Bailey and Nielsen Grill",Indian,Port Mary,Louisiana,91835 Erin Shore,(275) 469-3496,mossbaileyandnielsengrill@gmail.com,Yes,60,9:00 AM - 5:00 PM,Yes,No,Cash Only,Yes,Yes,No,Jazz,94,No
9000000645,Richardson Group Bar,American,Lake Rhonda,Louisiana,0002 Payne Tunnel Apt. 416,(656) 661-2428,richardsongroupbar@gmail.com,Yes,40,7:00 AM - 3:00 PM,Yes,No,All Methods,No,Yes,No,Pop,82,Yes
9000000646,Wilson-Moreno Bistro,French,North Ruthborough,North Dakota,405 James Lights,(722) 451-7531,wilson-morenobistro@gmail.com,No,40,7:00 AM - 3:00 PM,No,No,"Cash, Credit Card",Yes,Yes,Yes,Instrumental,94,Yes
9000000647,Ford-Montgomery Bistro,Thai,Maryville,Rhode Island,2658 Douglas Shore,(678) 978-6474,ford-montgomerybistro@gmail.com,No,60,10:00 AM - 10:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",No,Yes,No,Instrumental,80,No
9000000648,"Jensen, Peterson and Hayes Diner",French,North Richardshire,Montana,5062 Webb Ridges Apt. 353,(825) 413-9769,jensenpetersonandhayesdiner@gmail.com,Yes,80,7:00 AM - 3:00 PM,No,Yes,All Methods,No,Yes,Yes,Live,93,No
9000000649,Hunt Inc Bar,American,Port Tarafurt,Georgia,22179 James Field,(238) 999-4210,huntincbar@gmail.com,No,60,7:00 AM - 3:00 PM,Yes,Yes,Cash Only,Yes,Yes,No,None,96,No
9000000650,Coleman-Young Bar,Thai,Nelsonport,Pennsylvania,79602 Reynolds Light,(798) 945-6673,coleman-youngbar@gmail.com,No,60,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Google Pay",No,No,Yes,Instrumental,95,No
9000000651,Smith-Vargas Kitchen,Japanese,Jordanmouth,Kentucky,375 Cruz Lakes,(551) 952-6933,smith-vargaskitchen@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",No,No,No,Live,97,Yes
9000000652,Baker-Harper Bistro,Mexican,South Scottstad,,154 Sellers Rue,(456) 745-5759,baker-harperbistro@gmail.com,Yes,40,11:00 AM - 11:00 PM,No,Yes,Credit Card Only,Yes,Yes,Yes,None,91,Yes
9000000653,Hunter-Jimenez Kitchen,Vegan,South Kathleen,Connecticut,51082 Brown Circle,(309) 312-4522,hunter-jimenezkitchen@gmail.com,No,100,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Google Pay",No,Yes,No,Pop,83,Yes
9000000654,Armstrong-Zimmerman Bistro,Greek,Lake Kayla,New Hampshire,50092 Hamilton Common Apt. 600,(261) 674-4742,armstrong-zimmermanbistro@gmail.com,No,20,1:00 PM - 10:00 PM,Yes,Yes,"Cash, Credit Card",No,No,Yes,None,100,No
9000000655,"Lawrence, Wolf and Garcia Kitchen",Indian,Port Madelinechester,Alabama,02775 Mitchell Parkways Apt. 235,(584) 237-5435,lawrencewolfandgarciakitchen@gmail.com,No,20,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card",No,Yes,Yes,None,87,Yes
9000000656,Thompson LLC Grill,Greek,North Lucasside,Delaware,398 Williams Pass,(594) 593-7933,thompsonllcgrill@gmail.com,Yes,40,10:00 AM - 10:00 PM,Yes,No,"Google Pay, Cash",Yes,Yes,Yes,Pop,94,No
9000000657,"Lang, James and Lopez Cafe",American,Burgesston,Idaho,97094 Ronald Roads,(802) 301-9186,langjamesandlopezcafe@gmail.com,Yes,40,1:00 PM - 10:00 PM,Yes,Yes,All Methods,No,No,No,Live,97,No
9000000658,Lewis-Walton Bistro,Thai,East Lauren,Virginia,152 Anthony Mission Suite 351,(726) 258-7135,lewis-waltonbistro@gmail.com,Yes,100,9:00 AM - 5:00 PM,Yes,Yes,Credit Card Only,Yes,No,Yes,Pop,92,No
9000000659,Hernandez Group Bistro,Vegan,West Stevenmouth,Wisconsin,9216 Sally Skyway Suite 143,(737) 964-9997,hernandezgroupbistro@gmail.com,No,80,9:00 AM - 5:00 PM,Yes,No,"Cash, Credit Card",No,No,Yes,None,97,No
9000000660,Roberts-Mejia Kitchen,French,South Alejandro,Missouri,314 Smith Inlet,(430) 357-1671,roberts-mejiakitchen@gmail.com,No,60,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Apple Pay",No,No,No,Instrumental,80,Yes
9000000661,Davis-Sanchez Cafe,American,Josephside,New Mexico,3689 Ross Corner,(212) 934-3641,davis-sanchezcafe@gmail.com,Yes,80,7:00 AM - 3:00 PM,Yes,Yes,Cash Only,Yes,No,Yes,Live,86,Yes
9000000662,Stone LLC Grill,Italian,Tammychester,Washington,2777 Wolf Mills,(427) 459-4869,stonellcgrill@gmail.com,No,100,8:00 AM - 4:00 PM,No,No,"Cash, Credit Card",No,Yes,Yes,Jazz,85,Yes
9000000663,Goodman-Ward Kitchen,French,New Andrewbury,New Hampshire,6916 Scott Green,(526) 819-8103,goodman-wardkitchen@gmail.com,No,40,10:00 AM - 10:00 PM,No,Yes,"Credit Card, Apple Pay",No,Yes,No,Pop,86,Yes
9000000664,Johnson Ltd Grill,Vegan,West Deniseberg,Pennsylvania,26311 Douglas Circle,(695) 473-9536,johnsonltdgrill@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,Yes,All Methods,Yes,Yes,No,None,99,Yes
9000000665,Crosby Inc Grill,Italian,East Michelletown,Michigan,7110 Ramos Harbor Suite 801,(211) 398-7841,crosbyincgrill@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,All Methods,No,Yes,No,Jazz,87,No
9000000666,Mcgee-Merritt Bar,Chinese,Reyesfurt,Texas,275 Daniel Points Apt. 098,(230) 945-6170,mcgee-merrittbar@gmail.com,Yes,60,12:00 PM - 9:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,No,No,Pop,99,Yes
9000000667,"Long, Mitchell and Gilmore Diner",Vegan,Smallfurt,Maine,66033 Smith Centers,(301) 731-3299,longmitchellandgilmorediner@gmail.com,No,100,7:00 AM - 3:00 PM,Yes,No,Cash Only,Yes,No,Yes,Instrumental,90,Yes
9000000668,"Lewis, Baker and Coleman Cafe",Italian,Katherineborough,Montana,89604 Monica Burgs,(209) 745-9121,lewisbakerandcolemancafe@gmail.com,Yes,80,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Google Pay",No,No,Yes,Pop,97,Yes
9000000669,Williams Group Grill,Indian,Jasonville,North Carolina,107 Christopher Stravenue,(999) 375-2412,williamsgroupgrill@gmail.com,Yes,40,11:00 AM - 11:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Jazz,83,No
9000000670,Wilcox Inc Bar,Vegan,Burkeport,California,90633 Miller Glen Apt. 509,(212) 365-9019,wilcoxincbar@gmail.com,No,60,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Instrumental,90,Yes
9000000671,"Robertson, Potts and Howard Grill",American,New David,Illinois,274 Gary Mountains Apt. 969,(983) 334-8837,robertsonpottsandhowardgrill@gmail.com,No,40,9:00 AM - 5:00 PM,Yes,No,"Credit Card, Google Pay",Yes,Yes,Yes,Live,87,Yes
9000000672,Johnson-Garcia Bar,Vegan,South Robertshire,Kentucky,77614 Kerr Island,(276) 426-7264,johnson-garciabar@gmail.com,No,40,12:00 PM - 9:00 PM,Yes,Yes,All Methods,No,Yes,No,None,82,No
9000000673,Murray-Gonzalez Grill,Chinese,Vargasburgh,Florida,0827 Brenda Ports,(517) 295-2963,murray-gonzalezgrill@gmail.com,No,60,1:00 PM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Instrumental,89,No
9000000674,Martin-Dorsey Bistro,Italian,Connerfurt,Virginia,798 Lopez Ridges,(628) 559-3904,martin-dorseybistro@gmail.com,No,20,7:00 AM - 3:00 PM,Yes,Yes,Cash Only,No,No,No,Pop,90,Yes
9000000675,Johnson LLC Kitchen,Greek,East Richardchester,Maryland,43507 Frank Squares Suite 044,(971) 864-2868,johnsonllckitchen@gmail.com,No,80,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card",No,No,Yes,None,96,Yes
9000000676,Brown LLC Bar,Vegan,Jerryberg,Michigan,184 Willis Lodge Suite 978,(371) 429-7521,brownllcbar@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,No,"Credit Card, Apple Pay",No,No,No,None,97,No
9000000677,"Valentine, Summers and Henderson Diner",Greek,Jenniferborough,Maine,56920 Annette Squares Apt. 695,(853) 706-5105,valentinesummersandhendersondiner@gmail.com,No,80,11:00 AM - 11:00 PM,No,Yes,"Credit Card, Google Pay",No,Yes,No,Instrumental,83,No
9000000678,"Cox, Fuller and Nguyen Diner",Italian,Adamsbury,Michigan,2321 Davis Drive Suite 612,(558) 329-6694,coxfullerandnguyendiner@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,No,"Credit Card, Apple Pay",Yes,Yes,Yes,Instrumental,84,Yes
9000000679,"Hahn, Blankenship and Lewis Bar",Thai,Mariaton,Mississippi,5106 Joshua Lodge,(328) 676-7224,hahnblankenshipandlewisbar@gmail.com,No,100,7:00 AM - 3:00 PM,No,No,"Credit Card, Google Pay",Yes,No,Yes,Live,80,Yes
9000000680,Mcgee-Watkins Kitchen,Japanese,Mosesstad,Arkansas,655 Ethan Spur Apt. 485,(996) 986-9267,mcgee-watkinskitchen@gmail.com,No,60,9:00 AM - 5:00 PM,Yes,No,Credit Card Only,Yes,Yes,No,Pop,94,Yes
9000000681,"Huffman, Macdonald and Carter Diner",Greek,North Stephenside,New York,27389 Michael Views Suite 370,(319) 737-4965,huffmanmacdonaldandcarterdiner@gmail.com,No,60,11:00 AM - 11:00 PM,No,Yes,Cash Only,Yes,Yes,No,Live,81,Yes
9000000682,Salazar Group Bar,American,Port Alexanderstad,Alaska,79939 Alexis Point Suite 401,(480) 763-6342,salazargroupbar@gmail.com,Yes,20,11:00 AM - 11:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Live,97,No
9000000683,"Lewis, Luna and Bryant Diner",Italian,Lake Phillip,New Hampshire,203 Flynn Shoal Suite 497,(328) 471-1625,lewislunaandbryantdiner@gmail.com,No,100,12:00 PM - 9:00 PM,Yes,Yes,"Cash, Credit Card",Yes,No,Yes,Jazz,100,No
9000000684,Sandoval-Kelly Kitchen,Vegan,East Anna,Oklahoma,066 Andrew Inlet,(497) 671-5190,sandoval-kellykitchen@gmail.com,No,20,1:00 PM - 10:00 PM,Yes,No,All Methods,No,No,No,None,96,No
9000000685,Lewis-Macdonald Kitchen,Mexican,Port Carlburgh,Iowa,8487 Johnson Mountains,(426) 284-4762,lewis-macdonaldkitchen@gmail.com,Yes,60,9:00 AM - 5:00 PM,No,No,"Credit Card, Apple Pay",No,No,Yes,Live,89,No
9000000686,"Smith, Figueroa and Zamora Diner",Italian,Richardberg,Oklahoma,64078 Matthew Fords Suite 578,(584) 848-2379,smithfigueroaandzamoradiner@gmail.com,Yes,20,8:00 AM - 4:00 PM,Yes,No,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Pop,95,Yes
9000000687,Cardenas-Torres Bistro,Indian,Lake Jennifermouth,Hawaii,010 Joseph Squares,(754) 836-8794,cardenas-torresbistro@gmail.com,No,80,8:00 AM - 4:00 PM,No,No,All Methods,No,Yes,Yes,Pop,87,No
9000000688,Allison Group Kitchen,Indian,Lake Josephtown,Kentucky,07313 Katie Drives Apt. 571,(559) 242-5583,allisongroupkitchen@gmail.com,No,100,8:00 AM - 4:00 PM,Yes,Yes,Credit Card Only,Yes,No,Yes,Jazz,84,No
9000000689,"Sullivan, Green and Reed Bar",American,Sydneybury,New Hampshire,44544 Kelly Roads Suite 769,(493) 759-4312,sullivangreenandreedbar@gmail.com,Yes,60,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Live,93,Yes
9000000690,Taylor Inc Cafe,Italian,Carrollburgh,Texas,111 Knight Falls Apt. 576,(780) 295-6369,taylorinccafe@gmail.com,No,40,11:00 AM - 11:00 PM,No,Yes,All Methods,Yes,No,Yes,Pop,100,No
9000000691,Gordon-Harris Cafe,Thai,North Bruce,Michigan,777 Nathan Plaza,(817) 785-9296,gordon-harriscafe@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,No,"Google Pay, Cash",No,No,No,Live,80,No
9000000692,Mitchell Group Cafe,Mexican,Gonzalezhaven,Illinois,06089 Erin Keys Suite 790,(796) 943-2542,mitchellgroupcafe@gmail.com,No,80,11:00 AM - 11:00 PM,No,No,"Cash, Credit Card",No,No,Yes,Pop,95,Yes
9000000693,Gibbs-Zamora Cafe,Vegan,East Susantown,Rhode Island,077 Thompson Loop,(502) 586-9919,gibbs-zamoracafe@gmail.com,No,80,10:00 AM - 10:00 PM,No,No,Cash Only,No,No,Yes,Pop,83,No
9000000694,Nicholson Ltd Cafe,Italian,Pricemouth,Rhode Island,7688 Karen Camp Suite 251,(871) 430-9901,nicholsonltdcafe@gmail.com,No,80,8:00 AM - 4:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,Yes,Pop,91,No
9000000695,Cox and Sons Kitchen,Thai,Dawnfort,New Mexico,6547 Brown Shoals,(803) 323-9024,coxandsonskitchen@gmail.com,No,100,9:00 AM - 5:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,Yes,No,Live,85,No
9000000696,Giles-Ortiz Cafe,Italian,Darrenhaven,Oregon,334 Lisa Extension,(878) 630-4383,giles-ortizcafe@gmail.com,Yes,20,1:00 PM - 10:00 PM,Yes,No,All Methods,Yes,Yes,Yes,Instrumental,89,No
9000000697,Frank-Jordan Kitchen,Indian,Jessicaside,Maine,92069 Moore Shores,(852) 240-7493,frank-jordankitchen@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,Cash Only,Yes,No,Yes,Jazz,81,No
9000000698,Lopez-Thompson Grill,Thai,Lowestad,Vermont,514 Todd River Apt. 091,(885) 868-5286,lopez-thompsongrill@gmail.com,Yes,80,7:00 AM - 3:00 PM,Yes,No,Cash Only,No,Yes,Yes,None,80,Yes
9000000699,"Merritt, Rogers and Costa Diner",French,Lake Nina,South Dakota,8227 Ayala Ports Apt. 949,(825) 767-3348,merrittrogersandcostadiner@gmail.com,Yes,80,1:00 PM - 10:00 PM,Yes,No,"Credit Card, Google Pay",No,No,No,Live,83,Yes
9000000700,Ortiz Ltd Grill,American,North Justin,West Virginia,958 Sarah Plaza Apt. 669,(776) 796-3504,ortizltdgrill@gmail.com,Yes,60,8:00 AM - 4:00 PM,No,No,All Methods,Yes,Yes,Yes,Live,83,Yes
9000000701,Pena-Herrera Bistro,Japanese,East Heidi,Hawaii,737 Livingston Way Apt. 090,(770) 483-1537,pena-herrerabistro@gmail.com,No,20,8:00 AM - 4:00 PM,Yes,Yes,"Credit Card, Apple Pay",No,Yes,No,Live,87,No
9000000702,Mills and Sons Kitchen,Greek,Carterstad,Washington,713 David Row Apt. 564,(359) 840-4797,millsandsonskitchen@gmail.com,No,20,8:00 AM - 4:00 PM,No,No,Credit Card Only,Yes,No,Yes,Instrumental,86,No
9000000703,Dalton Group Cafe,Indian,Gloriaville,Georgia,8882 Peterson Station,(494) 763-5015,daltongroupcafe@gmail.com,No,60,11:00 AM - 11:00 PM,Yes,No,All Methods,Yes,No,Yes,Live,95,Yes
9000000704,"Neal, Munoz and Short Grill",Italian,Port Richardstad,Washington,818 Nelson Mount Apt. 069,(205) 731-8691,nealmunozandshortgrill@gmail.com,Yes,40,10:00 AM - 10:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Pop,96,No
9000000705,Castillo PLC Bar,Japanese,Lisafurt,Alabama,3005 Jones Estates Suite 375,(915) 589-4823,castilloplcbar@gmail.com,No,80,7:00 AM - 3:00 PM,No,Yes,"Google Pay, Cash",No,No,No,Live,90,No
9000000706,"Castillo, Daniels and Baker Diner",Vegan,North Jasmine,New Jersey,3153 Patrick Hill Suite 318,(234) 592-1514,castillodanielsandbakerdiner@gmail.com,No,60,9:00 AM - 5:00 PM,No,Yes,"Credit Card, Google Pay",Yes,No,Yes,Live,99,No
9000000707,Hamilton-King Kitchen,American,Ravenfort,Ohio,700 Helen Crest,(999) 318-1630,hamilton-kingkitchen@gmail.com,Yes,100,1:00 PM - 10:00 PM,No,Yes,Cash Only,Yes,Yes,Yes,Live,91,No
9000000708,"Paul, Watson and Jenkins Bistro",Greek,Lake Paulabury,Kentucky,870 Scott Green Suite 809,(916) 595-3192,paulwatsonandjenkinsbistro@gmail.com,No,100,9:00 AM - 5:00 PM,No,Yes,Credit Card Only,No,No,Yes,Pop,86,No
9000000709,"Hayes, Mckenzie and Burton Kitchen",French,Port Sarah,South Dakota,138 Tanya Hollow Suite 696,(744) 903-5662,hayesmckenzieandburtonkitchen@gmail.com,Yes,40,12:00 PM - 9:00 PM,No,Yes,Credit Card Only,No,No,Yes,None,94,No
9000000710,"Wright, Harris and Robinson Cafe",Thai,Port Codyfurt,Colorado,490 Michael Park Apt. 016,(464) 555-4652,wrightharrisandrobinsoncafe@gmail.com,Yes,60,1:00 PM - 10:00 PM,No,Yes,Cash Only,No,No,Yes,Jazz,90,Yes
9000000711,Fowler Inc Kitchen,Greek,Gibsonhaven,New York,237 Young Orchard,(405) 636-3189,fowlerinckitchen@gmail.com,No,20,8:00 AM - 4:00 PM,No,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,No,Pop,85,Yes
9000000712,Mendez-Caldwell Kitchen,Mexican,Smithbury,Ohio,6637 Martin Meadow Suite 181,(419) 276-5075,mendez-caldwellkitchen@gmail.com,No,20,7:00 AM - 3:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,No,Yes,Jazz,91,No
9000000713,"Thomas, Herrera and Cortez Kitchen",Italian,North Austinburgh,Wyoming,78249 Mills Burgs Suite 736,(663) 845-9429,thomasherreraandcortezkitchen@gmail.com,Yes,100,7:00 AM - 3:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",Yes,Yes,Yes,Jazz,89,Yes
9000000714,Huynh-Carter Diner,Chinese,Rhodesland,Vermont,72740 Robin Junction Suite 310,(514) 727-9179,huynh-carterdiner@gmail.com,Yes,100,1:00 PM - 10:00 PM,Yes,No,Cash Only,Yes,Yes,Yes,Pop,99,No
9000000715,"Edwards, Nolan and Hawkins Grill",American,Kimberlyshire,North Carolina,6726 Brooke Rue Apt. 971,(737) 641-5585,edwardsnolanandhawkinsgrill@gmail.com,Yes,100,12:00 PM - 9:00 PM,No,No,"Credit Card, Apple Pay",No,Yes,Yes,Pop,84,No
9000000716,Peck PLC Grill,Indian,Hillburgh,Ohio,37914 Keller Walks Apt. 589,(402) 284-6270,peckplcgrill@gmail.com,Yes,100,1:00 PM - 10:00 PM,Yes,No,All Methods,No,No,Yes,Pop,89,No
9000000717,Nunez-Caldwell Diner,Mexican,North Brittanyburgh,Oklahoma,5792 Brittany Viaduct Apt. 026,(840) 664-8098,nunez-caldwelldiner@gmail.com,No,80,11:00 AM - 11:00 PM,No,No,"Google Pay, Cash",No,Yes,No,Pop,81,No
9000000718,Phelps LLC Bar,American,Starkbury,Utah,38410 Anderson Cliffs,(987) 501-8324,phelpsllcbar@gmail.com,No,100,9:00 AM - 5:00 PM,Yes,Yes,"Cash, Credit Card, Apple Pay",No,No,No,Jazz,98,Yes
9000000719,"Johnston, Williams and Wright Grill",Thai,Goldenborough,Iowa,4533 James Station Suite 440,(347) 780-1675,johnstonwilliamsandwrightgrill@gmail.com,Yes,40,11:00 AM - 11:00 PM,Yes,Yes,Cash Only,Yes,No,No,Instrumental,84,No
9000000720,Vasquez-Brown Kitchen,American,New Davidmouth,Ohio,6051 Tate Wells,(524) 469-5339,vasquez-brownkitchen@gmail.com,No,60,1:00 PM - 10:00 PM,Yes,No,All Methods,Yes,No,Yes,Live,93,Yes
9000000721,Vaughn Inc Cafe,Thai,South Sean,Tennessee,1145 Stephanie Circles Suite 362,(744) 622-6800,vaughninccafe@gmail.com,Yes,80,1:00 PM - 10:00 PM,No,No,"Cash, Credit Card, Apple Pay",Yes,No,Yes,Pop,83,Yes
9000000722,Pham-Jones Diner,French,Ramosfort,Nebraska,1752 Miller Village Apt. 594,(335) 255-6534,pham-jonesdiner@gmail.com,Yes,80,9:00 AM - 5:00 PM,No,No,"Cash, Credit Card",No,Yes,Yes,Instrumental,83,No
9000000723,Church-Clark Cafe,Greek,Terrimouth,Hawaii,5864 Smith Mission,(735) 839-8399,church-clarkcafe@gmail.com,Yes,20,10:00 AM - 10:00 PM,Yes,Yes,"Google Pay, Cash",No,No,No,Jazz,88,Yes
9000000724,Smith-Patel Bar,Thai,Patriciaview,New Jersey,95576 Denise Brooks Suite 287,(688) 263-3478,smith-patelbar@gmail.com,Yes,100,12:00 PM - 9:00 PM,Yes,No,All Methods,No,No,No,Pop,98,No
9000000725,King LLC Diner,Greek,Crawfordfurt,Oklahoma,6596 Casey Wall,(959) 667-3220,kingllcdiner@gmail.com,No,20,7:00 AM - 3:00 PM,Yes,Yes,"Credit Card, Apple Pay",Yes,Yes,No,Pop,85,No
9000000726,Farley-Winters Kitchen,American,Jeffreyfurt,Louisiana,6691 Lewis Islands Suite 179,(341) 735-7004,farley-winterskitchen@gmail.com,No,60,12:00 PM - 9:00 PM,No,No,Cash Only,No,Yes,No,None,100,No
9000000727,Daniel Group Bar,Italian,Jessicaborough,Michigan,628 Harris Glen Apt. 922,(519) 804-5229,danielgroupbar@gmail.com,Yes,40,10:00 AM - 10:00 PM,Yes,No,"Credit Card, Apple Pay",Yes,Yes,Yes,Pop,83,No
9000000728,"Delacruz, Roberts and Watkins Bistro",Italian,North Matthew,Maine,132 Amanda Streets Suite 088,(385) 997-6836,delacruzrobertsandwatkinsbistro@gmail.com,Yes,40,12:00 PM - 9:00 PM,Yes,No,"Cash, Credit Card",No,No,Yes,Live,80,Yes
